Rating,Title,Review Description,Pro,Con,Job Title,Status,Region,Date
5,Excellent company culture and inspiring environment,I have been working at Facebook as a contractor for almost 2 years Aside from the countless perks that are literally too long to list out here one of the best things about this company is its people Everyone goes above and beyond to help each other to succeed It truly is a team effort I love coming to work every morning and Im always excited about what each day its going to bring Probably the best thing I can say is that working at FB is about productivity its a pleasure working with people who are all concerned with producing a good product and making the best of the time spent while doing it,nan,nan,Public Content Analyst Contractor,Current Employee,Menlo Park CA,17/05/2017
5,Work Hard Play Harder,My typical day consists of diligence and patience The medium between what I love and need is always in perspective I enjoy management and I especially appreciate editing,nan,nan,Marketing Specialist,Current Employee,Charlotte NC,16/05/2017
5,Great company,Working at Facebook has been an amazing experience the culture is amazing Also Facebook provides free food for contractors and FTEs This place is awesome,nan,nan,Help Desk Technician,Former Employee,Menlo Park CA,16/05/2017
4,good,• Investigate and resolve issues that are reported on Facebook such as requests for account support and reports of potentially abusive content • Respond to user inquiries with high quality speed empathy and accuracy Use market specific knowledge signals and insights to spot and scope scalable solutions to improve the support of our community of users in the Arabic market,nan,nan,Community Operations Analyst,Former Employee,Dublin,9/5/2017
5,Good job very flexible,Very good job Flexible hours online login Managers are very responsive and willing to teach if there is any problem The pay scale is great You have to be willing to travel,nan,nan,Brand Ambassador for Facebook Oculus,Current Employee,Philadelphia PA,4/5/2017
5,Fun and Inspirational,be open and bold focus on impact move fast build social value They encourage you to break things Their motto and values are spot on to the environment and the people you work with,nan,nan,Community Operations,Current Employee,Menlo Park CA,27/04/2017
5,Great place to work with great benefits,I would highly recommend Facebook as a great place to work as the people were really nice and the managers are excellent The Salary and perks are a big bonus too,nan,nan,Client Solutions Manager,Current Employee,Dublin,27/04/2017
4,Fast paced work with good culture,Facebook is a very good place to work The company initiatives always support the mission statement Company has talented employees who have the autonomy to work out solutions and implement them without all the politics Its a great campus to work at and there are a ton of things that employees do to socialize which builds a better work community than most places,nan,nan,Sr Technical Program Manager,Current Employee,Menlo Park CA,26/04/2017
3,its a good place to workn at,Ive worked for almost3 years its been a experience i know my job duties and i get job done im involved in projects that are related to Facebook if we have new equipment installations for all the cafes around the Facebook campus in Menlo park,nan,nan,Equipment coordinator for culinary team,Former Employee,Menlo Park CA,21/04/2017
3,Seems great for full timers not so great for contractors,The work itself is generally relaxed and the environment is open and welcoming If you need quiet isolated space this place is not for you Management is hit or miss I know my manager seems to just be a bad apple amongst a majority of good apples but it is discouraging on a day to day to deal with the precarious decisionmaking process in my department The hardest part is dealing with the nearly vestigial startup mentality and the shifting responsibilities that come with it but with none of the security and benefits that come with it,nan,nan,Lead PC Tester,Current Employee,Menlo Park CA,21/04/2017
