Rating,Title,Review Description,Pro,Con,Job Title,Status,Region,Date
5,Great Company,nan,Good work life balance Good culture friendly co workers Career development many opportunities,Many structures in the company,Marketing Specialist,Current Employee,Singapore,29/11/2022
5,Working Student,nan,Lots of students Friendly environment,Loose Organization Far from the city,Working Student,Former Employee,Munich Bavaria,07/12/2022
5,Great place to work,nan,Friendly working environment and staffs,Slow job upgrade and slow salary increment,Engineering,Current Employee,nan,05/12/2022
4,Fresh Graduate Experience,nan,NAME,NAME,Engineer,Former Employee,Melaka,26/11/2022
5,good,nan,good company to work at,sometimes has too many people,Recruiter,Current Employee,nan,09/12/2022
5,Good working environment,nan,Benefits Good for starters Good colleague Provide training Wfh,Average salary range Hard to climb Need to clock in clock out Not flexibility working hours Traffic jam,Data Analyst,Current Employee,Bayan Lepas,21/11/2022
5,A great place to work pays well Takes care of employees,nan,Open office culture Helps in career growth internally,none i just love the company,nan,Former Employee,Bangalore,10/11/2022
4,Great company to learn and work on complex problems,nan,NAME,NAME,Software Engineer,Current Employee,Bangalore,17/11/2022
5,staff,nan,A best work life balance,Food is not that good,Staff Engineer,Current Employee,Bangalore,01/12/2022
1,Planning,nan,Flexibility and hybrid working implementation,System constraint and limitation Manual supply chain production planning processes,Planning,Former Employee,nan,26/12/2022
5,Great worklife balance,nan,Salary worklife balance good environment,Career development roles are very limited,Senior Reporting Specialist,Current Employee,nan,01/12/2022
5,Good,nan,Environment People Culture Pay and work life balance,Nothing as I know of,Working Student,Current Employee,Munich Bavaria,30/11/2022
2,Slowest employee growth very bad IT department in Bangalore,nan,Friendly people on the surface Good and defined processes for global IT infra procurement like virtual machines and servers Good for people who are able to show off without doing much Good work life balance,Even though the work life balance tends to be good India offices work culture is modelled to copy the German work culture And thats what it is a copy Its clearly evident because its not followed at the heart of organisation management India office MD shows this clearly Too much favouritism Others are treated just as task completors Super slow career growth Youve to go through elaborate process to get a grade increase Dont even get me started on promotion Slow technological innovation HR is constantly in the mode of enforcement but not enablement This is a service based company management at heart with a product based company mask on face,Senior Expert,Former Employee,Bangalore,09/05/2022
4,At all a great place to work,nan,NAME,NAME,Data Engineer,Current Employee,nan,21/11/2022
5,Great company promote diversity and respect,nan,promote diversity great culture accountability well structured stable,more competitive salary compare to competitors,Staff Test Engineer,Current Employee,nan,02/11/2022
5,Very interesting,nan,Amazing opportunity and very nice collegues,Very structured and promotion is not easy,Analog Design Engineer,Current Employee,Villach,02/11/2022
5,Nice,nan,Very Nice to work here for a year,Nothing as such to complaint,Anonymous Employee,Former Employee,nan,02/11/2022
5,Wire Bond Engineer,nan,Good place to start your career advancement in the semiconductor field Work load and stress wise is considered chill within the industry as you would have to take up multiple job functions and processes in other companies instead of focusing on one Working environment in general is good Airconditioned and clean compare to other industries,Too much paper work and documentation compared to other companies but its good if you prefer a more organized work place Work life balance can be quite bad depending on which department youre inside Increment is slow on the down side Got to jump around in this industry to get higher pay,Process Engineer,Current Employee,nan,21/07/2022
5,Good place to work,nan,NAME,NAME,Senior Project Leader,Former Employee,Cegléd,30/10/2022
4,Good worklife balance difficult to climb up the ladder and less bonuses,nan,Good worklife balance supportive technicians and team Highly dependent on which team you get as well Worklife balance generally better for EE compared to process engineers and maintenance engineers,Good place to work if youre already experienced in semicon and want a better pay Less so if youre new as it is difficult to grow because employees need to be very selfdriven to improve Bonuses and increments are below par as well,Equipment Engineer,Former Employee,Melaka,05/10/2022
4,Work culture,nan,Work life balance is good,Sometimes pressure builds due to scrum,Specialist,Current Employee,Bangalore,19/12/2022
5,Best Place to Work,nan,Worklife balance Better opportunities to grow,Politics in the management on growth decisions,Staff Engineer,Current Employee,Bangalore,28/10/2022
5,Salary,nan,Good Environment and people there,Not really anything to mention,Working Student,Current Employee,Munich Bavaria,31/10/2022
4,Working Student,nan,Canteen is good though no discount for students There is a tennis court and other sports grounds,It is a bit dull,Working Student,Current Employee,Neubiberg,13/12/2022
4,Great company,nan,Great company to start has a good innovation department,Has an old mindset when approaching the business,Business Analyst,Current Employee,Porto Oporto,13/12/2022
4,Great people to work with,nan,Multicultural company with great people to work with bonus is good and the hybrid working mode and flexible working hours,Poor communication processes are not well defined and there is few opportunities for growth in Dublin,Customer Supply Chain Specialist,Current Employee,Dublin Dublin,24/11/2022
5,Good company,nan,Good work culture Good opportunities to learn,Could not think of any,Engineer,Former Employee,nan,21/10/2022
1,A place with snobby old employees,nan,None to be honest really sickening,I am a new employee and I hated this role this company and the management so much that I have to drag myself to work everyday Newbies beware because the company is full with aunties uncles in their 5060s and most people have been there for ages that they think it is ok to shout at you and dont give you respect I think this is the problem when one has been with the company for very longand they think it is ok,Manager,Current Employee,Singapore,26/10/2022
5,Tech development in Villach,nan,good place to work that allow you to create a perfect balance between work and private life with expert colleagues,quite robust bureaucracy and most of the documentation is in German,Technology Development Engineer,Current Employee,Villach,28/09/2022
5,Excellent employer,nan,Allows you to work independently good level of trust from managers Good perks with salary incl health insurance,City centre location can mean travel delays at peak times,CLM Specialist,Former Employee,nan,02/10/2022
4,Good company to learn,nan,Good opportunities to learn new things,Need to focus on work life balance,Operations Analyst,Former Employee,nan,10/12/2022
5,Good,nan,Good prgressin and good networking opportunities,Nothing much to say here,Anonymous Employee,Current Employee,nan,19/10/2022
4,Good culture in general,nan,Good culture in general German based company Very good share for ATV market,Cypress and Infineon merg created mixed culture for the overal Infineon,Customer Applications Engineer,Current Employee,Bangalore,30/11/2022
3,,nan,Diversity the possibility of learning,3 days presence in the office,Modeling and Simulation Engineer,Current Employee,Bucharest Bucuresti,13/12/2022
5,Great place to work,nan,Good colleague who always there to help you benefits everything is good enough,You need to work hard for quicker promotion,Maintenance Engineer,Current Employee,Kulim,03/10/2022
