Rating,Title,Review Description,Pro,Con,Job Title,Status,Region,Date
40,Good company with focus on work life balance,,Structured Process oriented Work life balance,Career Growth You get lost in the ocean,Product Marketing Manager,Current Employee,nan,May 9 2022
50,Working environment,,A good environment for staff,Limited car park slot,Engineer Information Technology,Current Employee,nan,Mar 16 2022
30,Great place to work,,Welfare work life balance Good company direction and Stable company,Low salary Little benefits Progression limited,Anonymous Employee,Current Employee,Munich Bavaria,Jun 5 2022
30,Nice work culture,,Nice work culture and caring company Good place for retirement,Below average salary and benefits If salary remuneration is your biggest concerns try other companies,Senior Engineer,Current Employee,Singapore,May 17 2022
40,Great experience for a student,,Flexible understanding orderly Giving space for innovation and suggestions,Rigid slow outdated in some software aspects,Anonymous Employee,Current Employee,nan,May 30 2022
50,Good place,,Its a nice place to work,I Don’t have any suggestions,Anonymous Employee,Current Employee,nan,Mar 12 2022
30,Good place to work,,Friendly bosses Have great mentors Good for fresh grads,Manufacturing environment so need to be quick on making decisions and solving issues,Equipment Engineer Sustenance,Current Employee,nan,May 23 2022
40,Great Place to work,,Lots of benefits and compensation Friendly environment,Bad management without clear direction and full of empty talks about the future,Process Engineer,Current Employee,Kulim,May 24 2022
50,Nice work life balance,,Nice work life balance for most of ppl,low salary and no OT pay,Anonymous Employee,Former Employee,nan,Mar 1 2022
50,Infineon,,Have a lot of benefits and allowance,Dont have any cons at all,Operator,Current Employee,Kulim,Mar 4 2022
50,Good,,Good working culture flexible environment,As such no specific cons,Software Engineer,Current Employee,nan,Apr 28 2022
30,Good opportunity,,Exposure to details and management is nice,Huge workload on shoulders of one person,Staff Specialist Operations,Former Employee,nan,Apr 23 2022
50,great work environment,,work life balance was great,Compensation is not competitive in comparison with competitors,Senior Staff Engineer,Former Employee,Singapore,Apr 12 2022
40,Work environment and scope,,Transperent working environment nice future scopes,Work pressure is more in few teams comparatively less compensation,Staff Systems Engineer,Current Employee,Bangalore,Apr 14 2022
50,Amazing workplace to work for,,Great work life balance Amazing management,The pay could be a bit higher and they should offer fully remotely working options,Order Management Specialist,Current Employee,nan,Mar 31 2022
40,Work Life Balance but Favoritism is Obvious,,Flexible work time Work load is balanced At some point a bit busy but not always Most of the processes are well documented and can be followed thoroughly,Too much beauracracy sometime Certain project release needs unnecessary long time due to multiple layers of approval Fast promotion to favorites even though the contribution is just average No compensation revision although now is the buyers market for employee,Staff Engineer,Former Employee,Kulim,Jan 13 2022
40,Company,,Nice environment and managers good worklife balance,Not that many inhouse opportunities,SCM Coordination,Former Employee,Dublin Dublin,Apr 18 2022
40,Excellent employer and welfare benefits,,Strong cultural identity Challenging and complex engineering topics makes the job interesting,Low pay package compared to market Too many red tapes in adopting changes,Principal Engineer,Current Employee,Singapore,Mar 20 2022
40,Good for learning,,Learned a lot of digital design,Not being part of the productive tasks,Master Working Student,Former Employee,Bucharest Bucuresti,Apr 13 2022
50,Nice working environment,,More opportunities to learn Very good work life balance,Nothing as of now,Specialist,Current Employee,Bangalore,Apr 9 2022
50,Nice office,,Great place to work and people,None at this time to comment,Anonymous Employee,Current Employee,nan,Apr 11 2022
30,Good if you want a stable work,,Worklife balance is top No need to make any stress for losing the job,The compensation is older employeesoriented New employees even with the same industry experience are underpayed compared to the older employees in the company,Senior Reliability Engineer,Current Employee,Munich Bavaria,Feb 26 2022
50,work life in infineon,,A great place to work and learn simultaneously,Team culture is good but can be improved a bit,Verification and Validation Engineer,Current Employee,Bangalore,Mar 28 2022
50,Good place for WIFI Core development,,NAME,NAME,Director,Current Employee,Bangalore,Mar 31 2022
10,Stupidracistunfair,,Cafeteria is good with friendly stuffs,No sap success factor no flexible working arrangement It is hard to believe that in the 21 century you are only allowed by your manager to come at sharp 900 Double standard the leaders do not lead by example the head cancelled a group meeting on Monday because he was stuck in another country because he travelled during the weekend One of the senior colleague leave at 200 to attend his sons kindergarden activity When it comes to interns or junior staffs you are blamed for everything The manager is bullying and cherry picking she is not patient and very bad tempered I was shocked by how human can treated another human this way in the 21 century given the fact that the abolition of slavery,Asistant Manager,Current Employee,nan,Nov 23 2021
50,Great Company,,Good salary Work life balance Great colleagues Great company for students,Not as such Sometimes there may be no tasks to stay busy,Working Student Product Marketing and Management,Current Employee,Munich Bavaria,Mar 28 2022
50,Process,,Infineon has a better company culture,NAME,Process Engineer,Current Employee,Melaka,Apr 1 2022
40,nan,,Work life balance good environment,so far nothing to mention,Anonymous Employee,Current Employee,nan,Apr 13 2022
40,Positive,,Work life balance chilled atmosphere,Process oriented less individual growth,Senior Staff Engineer,Current Employee,Bangalore,Apr 10 2022
40,Good work life balance,,Good work life balance most of time,Pay is quite normal not for high payer,Staff Engineer,Current Employee,Singapore,Mar 24 2022
50,Fair company,,Good transparent management Nice colleagues,None that i could think of,Supply Chain Planner,Former Employee,nan,Feb 16 2022
40,Good benefit and shift allowance,,Can get many ot if you want Inhouse canteen lunch subsidy and company transport provided Shift allowance is higher compare to other company,Perfomance rating from supervisor is base on experience of company not the actual perfomance,Senior Technician,Current Employee,Singapore,Mar 10 2022
10,WCS EPIC FW team Lot of politics and no support to new joiners,,Only person who grows in team is based on seniority Senior employees can outsource project to known people,1 Startup work schedules but salary as per service company 2 No respect to opinion of team members 3 Individual winners 4 No team work,Senior Software Engineer,Former Employee,Bangalore,Mar 26 2022
50,Good,,Good working environment good employee benefits,no no no no no,Network Engineer,Current Employee,nan,Feb 16 2022
50,Great job,,Great work culture Diversity Team spirit,Slow to take decisions Discrete focus,Director,Current Employee,nan,Feb 14 2022
50,Superb Company,,Good management Good HR policies Work Life Balance is good,Management spends too much time in planning stuff A lot of tools for time management which actually takes up time,CAD Engineer,Current Employee,Bangalore,Jan 13 2022
